VmPeak,VmSize,VmHWM,VmRSS,VmPTE,VmSwap,Threads,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Unevictable,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,KernelStack,PageTables,Committed_AS
2394284,2394252,92200,92004,476,0,14,77992,416636,43248,415048,13468,336544,1345528,0,1546616,3796,0,1218872,283140,23956,134312,12184,23732,5852756
2394284,2394252,92200,92004,476,0,14,78812,417640,43248,415220,13468,336536,1346612,0,1546616,3796,0,1219792,283244,23964,134312,12176,23816,5855236
2394284,2394252,92200,92004,476,0,14,77804,416676,43248,415936,13468,336536,1343816,0,1546616,3796,0,1216224,283724,24636,134312,12176,23736,5852708
2394284,2394252,92200,92004,476,0,14,85120,423940,43248,415884,13468,336536,1337284,0,1546616,3792,0,1209816,283804,24636,134312,12208,23728,5854928
2394284,2394252,92200,92004,476,0,14,83284,422020,43256,415792,13468,336544,1347628,0,1546616,3800,0,1220248,283820,24636,134312,12168,23812,5857588
2394284,2394252,92200,92004,476,0,14,83284,422044,43256,415816,13468,336552,1353896,0,1546616,3796,0,1226524,283888,24636,134312,12176,23736,5857232
2394284,2394252,92200,92004,476,0,14,80036,418916,43256,415936,13468,336544,1355468,0,1546616,3652,0,1227912,283888,24636,134312,12200,23840,5858064
2394284,2394252,92200,92004,476,0,14,80036,418924,43256,416028,13468,336556,1353448,0,1546616,3780,0,1225748,283888,24720,134312,12200,23752,5857472
2394284,2394252,92200,92004,476,0,14,79140,417956,43256,416060,13468,336556,1359740,0,1546616,3776,0,1232080,284080,24740,134312,12176,23752,5860476
2394284,2394252,92200,92004,476,0,14,78888,417808,43264,416240,13468,336556,1357204,0,1546616,3892,0,1229372,284076,24908,134324,12160,23752,5858100
2394284,2394252,92200,92004,476,0,14,78636,417492,43288,416152,13468,336580,1359756,0,1546616,3904,0,1231992,284084,24908,134340,12176,23752,5859796
2394284,2394252,92200,92004,476,0,14,78636,417400,43288,416064,13468,336580,1359000,0,1546616,3888,0,1231288,283992,24908,134332,12184,23764,5860028
2394284,2394252,92200,92004,476,0,14,77240,416068,43288,415496,13468,336588,1362020,0,1546616,3900,0,1235028,283572,24236,134344,12176,23748,5860444
2394284,2394252,92200,92004,476,0,14,76736,415608,43288,416168,13468,336588,1357904,0,1546616,3904,0,1230132,284004,24908,134348,12160,23744,5861620
2394284,2394252,92200,92004,476,0,14,75476,415268,43288,417172,13468,336596,1356436,0,1546616,3904,0,1227736,284172,24908,134336,12160,23744,5857548
2394284,2394252,92200,92004,476,0,14,77272,416128,43312,416128,13468,336612,1351524,0,1546616,3820,0,1223824,284244,24908,134344,12160,23820,5857568
2394284,2394252,92200,92004,476,0,14,81952,421184,43312,413144,13468,336620,1346892,0,1546616,3760,0,1222060,280716,21464,134344,12200,23736,5852496
2394284,2394252,92200,92004,476,0,14,81236,420100,43312,414796,13468,336616,1351692,0,1546616,3768,0,1225388,282764,23484,134348,12200,23748,5857308
2394284,2394252,92200,92004,476,0,14,80228,419176,43312,415504,13468,336624,1355480,0,1546616,3788,0,1228328,283408,24240,134348,12176,23752,5860744
2394284,2394252,92200,92004,476,0,14,82600,421864,43312,415868,13468,336616,1348764,0,1546616,3792,0,1221332,283324,24240,134348,12152,23744,5855212
2394284,2394252,92200,92004,476,0,14,82124,422012,43344,416492,13468,336648,1358220,0,1546616,2732,0,1230064,283440,24272,134328,12176,23756,5858444
2394284,2394252,92200,92004,476,0,14,70280,409504,43344,416504,13468,336652,1357380,0,1546616,3884,0,1229328,284048,24948,134336,12200,23748,5858040
2394284,2394252,92200,92004,476,0,14,70056,408988,43344,416212,13468,336652,1358644,0,1546616,3920,0,1230760,284284,24948,134344,12200,23748,5861132
2394284,2394252,92200,92004,476,0,14,72528,411584,43344,416336,13468,336652,1355528,0,1546616,3928,0,1227668,284116,24948,134344,12200,23756,5860712
2394284,2394252,92200,92004,476,0,14,70888,409892,43344,416220,13468,336656,1364340,0,1546616,3932,0,1236452,284116,24948,134336,12176,23760,5865604
2394284,2394252,92200,92004,476,0,14,66352,405436,43376,416336,13468,336672,1364032,0,1546616,3936,0,1236092,284032,24948,134336,12176,23764,5866092
2394284,2394252,92200,92004,476,0,14,66352,405744,43376,416640,13468,336692,1359460,0,1546616,3928,0,1231260,284116,24948,134336,12192,23760,5860156
2394284,2394252,92200,92004,476,0,14,65372,404468,43376,416344,13468,336684,1364208,0,1546616,3928,0,1236164,284032,24948,134336,12184,23764,5866304
2394284,2394252,92200,92004,476,0,14,74012,413360,43376,416680,13448,336504,1363448,0,1546616,3928,0,1235076,284200,24948,134344,12176,23776,5863964
2394284,2394252,92200,92004,476,0,14,70800,409688,43376,416128,13448,336576,1360164,0,1546616,3932,0,1232276,284028,24940,134348,12208,23792,5869300
2394284,2394252,92200,92004,476,0,14,69580,408520,43400,416164,13448,336584,1361612,0,1546616,3932,0,1233788,284112,24940,134344,12176,23772,5864396
2394284,2394252,92200,92004,476,0,14,69328,408152,43400,416040,13448,336600,1366900,0,1546616,3928,0,1239268,284276,24940,134340,12184,23780,5868308
2394284,2394252,92200,92004,476,0,14,69328,408156,43400,416044,13448,336604,1358732,0,1546616,3944,0,1230996,284108,24940,134344,12208,23792,5863044
2394284,2394252,92200,92004,476,0,14,69328,408244,43400,416216,13448,336604,1360148,0,1546616,3948,0,1232352,284120,24940,134340,12200,23776,5863692
2394284,2394252,92200,92004,476,0,14,73156,411948,43400,416008,13448,336604,1366352,0,1546616,3948,0,1238712,284052,24940,134340,12176,23772,5866292
2394284,2394252,92200,92004,476,0,14,71960,410604,43432,415828,13428,336544,1368648,0,1546616,1512,0,1241064,284108,24940,134340,12176,23776,5867404
2394284,2394252,92200,92004,476,0,14,69440,408040,43432,415840,13428,336540,1369876,0,1546616,3780,0,1242316,284076,24940,134344,12168,23740,5867468
2394284,2394252,92200,92004,476,0,14,67676,406320,43432,415828,13428,336540,1372064,0,1546616,3780,4,1244460,284192,24940,134340,12176,23868,5869968
2394284,2394252,92200,92004,476,0,14,67676,406292,43432,415800,13428,336548,1371580,0,1546616,3788,0,1244184,284116,24940,134340,12176,23776,5869876
2394284,2394252,92200,92004,476,0,14,65408,404056,43432,415836,13428,336552,1376588,0,1546616,3788,0,1248944,284112,24944,134332,12176,23776,5871012
2394284,2394252,92200,92004,476,0,14,67848,406328,43476,415624,13408,336440,1379224,0,1546616,3824,0,1251724,284296,24944,134332,12184,23776,5871540
2394284,2394252,92200,92004,476,0,14,65624,405196,43476,416716,13408,336452,1369488,0,1546616,3828,0,1241016,284112,24944,134332,12184,23772,5868260
2394284,2394252,92200,92004,476,0,14,65624,404104,43476,415624,13408,336444,1369076,0,1546616,3828,0,1241556,284032,24944,134332,12200,23776,5867272
2394284,2394252,92200,92004,476,0,14,65624,404112,43476,414288,13408,336452,1370180,0,1546616,3836,0,1244028,282692,23600,134336,12176,23864,5866760
2394284,2394252,92200,91932,476,0,14,76352,410856,43476,410716,13648,333352,1367648,0,1546096,3844,0,1241660,281636,24000,134312,12176,23780,5864692
2394284,2394252,92200,91932,476,0,14,76352,410724,43508,410552,13648,333468,1370376,0,1546096,3856,0,1244640,281636,24000,134312,12184,23772,5864736
2394284,2394252,92200,91932,476,0,14,77696,412024,43508,410440,13648,333476,1365632,0,1546096,3864,0,1239956,281664,24000,134312,12160,23776,5868072
2394284,2394252,92200,91932,476,0,14,77776,412072,43508,409804,13648,333480,1363664,0,1546096,3864,0,1238740,281132,23244,134316,12176,23780,5866068
2394284,2394252,92200,91932,476,0,14,73028,407324,43508,411148,13648,333480,1366672,0,1546096,3864,0,1240396,282308,24672,134316,12160,23788,5871052
2394284,2394252,92200,91932,476,0,14,71768,407160,43532,411596,13648,333480,1363188,0,1546096,3868,0,1236396,281516,23964,134332,12160,23780,5866676
2394284,2394252,92200,91932,476,0,14,71264,405564,43540,410496,13648,333504,1373216,0,1546096,3540,32,1247620,281768,24048,134332,12192,23776,5870788
2394284,2394252,92200,91932,476,0,14,69304,403636,43540,410528,13648,333500,1368132,0,1546096,3664,0,1242460,281688,24048,134340,12176,23776,5871336
2394284,2394252,92200,91932,476,0,14,68072,402408,43540,411288,13648,333504,1367636,0,1546096,3668,0,1241328,282440,24720,134340,12184,23780,5870896
2394284,2394252,92200,91932,476,0,14,67820,402156,43540,410592,13648,333496,1366700,0,1546096,3668,0,1240976,281840,24108,134360,12208,23776,5871524
2394284,2394252,92200,91932,476,0,14,74692,409272,43548,411520,13648,333504,1359528,0,1546096,3664,0,1232820,282584,24780,134368,12200,23860,5868248
2394284,2394252,92200,91932,476,0,14,73572,407996,43548,411344,13648,333504,1379804,0,1546096,3720,0,1253268,282332,24780,134364,12176,23780,5870752
2394284,2394252,92200,91932,476,0,14,73572,409060,43548,411736,13648,333512,1370144,0,1546096,3728,0,1243292,281744,24108,134372,12176,23792,5870644
2394284,2394252,92200,91932,476,0,14,73096,407432,43548,410596,13648,333504,1369200,0,1546096,3720,0,1243464,281680,24028,134376,12176,23816,5872308
2394284,2394252,92200,91932,476,0,14,72596,406896,43548,410548,13648,333504,1370272,0,1546096,3724,0,1244576,281744,24108,134372,12200,23792,5871452
2394284,2394252,92200,91932,476,0,14,70132,405204,43564,411360,13648,333520,1374420,0,1546096,3724,0,1248052,281912,24108,134380,12160,23784,5868868
2394284,2394252,92200,91932,476,0,14,86060,420784,43580,410940,13536,333492,1372892,0,1546096,3760,0,1246892,281744,24108,134380,12176,23868,5868252
2394284,2394252,92200,91932,476,0,14,74468,408808,43580,410556,13536,333492,1374808,0,1546096,3764,0,1249088,281760,24108,134384,12184,23788,5872920
2394284,2394252,92200,91932,476,0,14,73712,408144,43580,411320,13536,333492,1377484,0,1546096,3772,0,1251120,282432,24780,134392,12176,23784,5872420
2394284,2394252,92200,91932,476,0,14,72956,407268,43580,411200,13536,333500,1378568,0,1546096,3772,0,1252368,282428,24780,134392,12176,23784,5873720
2394284,2394252,92200,91932,476,0,14,66780,401236,43604,410648,13536,333524,1384644,0,1546096,1336,84,1258868,281668,24108,134388,12176,23876,5877152
2394284,2394252,92200,91932,476,0,14,66780,401112,43604,410524,13536,333524,1381572,0,1546096,3624,0,1256036,281772,24108,134388,12176,23792,5875136
2394284,2394252,92200,91932,476,0,14,66332,400792,43604,409980,13536,333516,1385764,0,1546096,3628,0,1260828,281156,23436,134384,12200,23788,5878000
2394284,2394252,92200,91932,476,0,14,76164,409424,43604,410124,13232,333048,1384812,0,1546096,3640,0,1259444,282580,24780,134368,12176,23792,5878160
2394284,2394252,92200,91932,476,0,14,71884,405272,43604,410924,13232,333100,1388424,0,1546096,3644,0,1262256,283084,25452,134372,12200,23792,5881468
2394284,2394252,92200,91932,476,0,14,69112,402384,43636,410120,13232,333112,1377664,0,1546096,3660,0,1252448,282336,24788,134368,12176,23864,5877828
2394284,2394252,92200,91932,476,0,14,66660,399952,43644,409508,13232,333152,1380040,0,1546096,3680,4,1255508,281832,24116,134372,12192,23784,5877144
2394284,2394252,92200,91932,476,0,14,77528,407496,43640,406132,13320,330584,1378100,0,1545584,3696,0,1254136,281572,24112,134368,12192,23792,5877780
2394284,2394252,92200,91932,476,0,14,75260,404476,43640,406052,13320,330576,1381836,0,1545584,3700,0,1257912,282244,24784,134356,12192,23788,5880332
2394284,2394252,92200,91932,476,0,14,67784,397168,43640,406136,13320,330584,1367020,0,1545584,3700,0,1243056,282244,24784,134360,12192,23784,5876560
2394284,2394252,92200,91932,476,0,14,65628,394808,43672,405984,13320,330576,1376016,0,1545584,3704,0,1252236,282244,24784,134356,12192,23800,5880416
2394284,2394252,92200,91932,476,0,14,65628,395124,43680,406312,13320,330636,1365424,0,1545584,3700,0,1241312,282244,24784,134372,12208,23776,5869924
2394284,2394252,92200,91932,476,0,14,75444,404652,43680,406008,13320,330604,1375596,0,1545584,3712,0,1251672,282340,24784,134364,12176,23780,5870384
2394284,2394252,92200,91932,476,0,14,75840,404944,43680,405904,13320,330688,1370460,0,1545584,3728,0,1246836,282176,24784,134368,12224,23860,5875528
2394284,2394252,92200,91932,476,0,14,69652,398812,43680,405960,13320,330748,1377872,0,1545584,3744,0,1254164,282412,24784,134368,12208,23888,5879928
2394284,2394252,92200,91696,476,0,14,85368,399072,42876,390884,14348,323344,1368788,0,1543272,2636,0,1252604,277068,24132,133920,12232,23884,5881208
2394284,2394252,92200,91696,476,0,14,85368,398956,42876,390768,14348,323332,1362292,0,1543272,3712,0,1246228,277136,24132,133916,12224,23884,5878688
2394284,2394252,92200,91696,476,0,14,84360,397972,42876,390792,14348,323336,1363948,0,1543272,3932,0,1247808,277076,24132,133912,12224,23844,5876580
2394284,2394252,92200,91696,476,0,14,82988,396560,42876,391424,14348,323328,1369836,0,1543272,3948,0,1253128,278004,24804,133920,12224,23804,5880628
2394284,2394252,92200,91696,476,0,14,82736,396520,42876,391552,14348,323340,1371568,0,1543272,3956,0,1254596,277736,24804,133920,12224,23800,5881788
2394284,2394252,92200,91696,476,0,14,82952,396552,42900,391428,14348,323364,1371380,0,1543272,3752,0,1254548,277988,24804,133916,12232,23864,5880120
2394284,2394252,92200,91696,476,0,14,82700,397096,42900,392224,14348,323364,1368400,0,1543272,3752,0,1250912,277724,24804,133916,12192,23788,5875064
2394284,2394252,92200,91696,476,0,14,82448,396096,42900,389460,14348,323356,1367732,0,1543272,3760,0,1252948,275716,22788,133916,12216,23872,5876792
2394284,2394252,92200,91696,476,0,14,81068,394796,42900,384464,14348,323368,1368976,0,1543272,3764,0,1259080,270800,17792,133900,12232,23876,5875528
2394284,2394252,92200,91696,476,0,14,80832,394444,42900,389780,14348,323368,1375044,0,1543272,3764,0,1259940,276060,23140,133900,12232,23868,5881080
2394284,2394252,92200,91696,476,0,14,78116,391872,42924,390572,14348,323396,1368084,0,1543272,3864,0,1252280,276748,23812,133900,12208,23784,5881240
2394284,2394252,92200,91696,476,0,14,78116,391748,42924,390448,14348,323388,1372120,0,1543272,3864,0,1256340,276984,23812,133896,12208,23872,5881532
2394284,2394252,92200,91696,476,0,14,72572,386328,42924,387884,14348,323388,1371656,0,1543272,3864,0,1258436,274296,21124,133892,12216,23872,5877944
2394284,2394252,92200,91696,476,0,14,70304,383992,42924,391176,14348,323388,1375620,0,1543272,3868,0,1259136,277488,24484,133892,12232,23788,5881112
2394284,2394252,92200,91696,476,0,14,70304,384060,42948,390380,14348,323388,1375748,0,1543272,3864,0,1259984,276816,23644,133892,12208,23796,5880768
2394284,2394252,92200,91696,476,0,14,70304,383976,42956,391800,14348,323420,1379472,0,1543272,3792,0,1262284,278244,25156,133892,12232,23880,5882088
2394284,2394252,92200,91696,476,0,14,70304,384012,42956,390492,14348,323420,1379388,0,1543272,3824,0,1263588,276844,23812,133892,12232,23800,5882172
2394284,2394252,92200,91696,476,0,14,70304,384012,42956,390492,14348,323420,1383128,0,1543272,3836,0,1267364,276900,23812,133892,12232,23816,5885748
2394284,2394252,92200,91696,476,0,14,70304,384016,42956,390500,14348,323428,1378544,0,1543272,3856,0,1262748,276792,23816,133892,12208,23832,5884380
2394284,2394252,92200,91696,476,0,14,69632,383608,42964,391432,14348,323440,1383200,0,1543272,3852,0,1266528,277592,24488,133888,12208,23820,5883920
2394284,2394252,92200,91696,476,0,14,67616,381284,42964,391120,14348,323436,1394804,0,1543272,3836,0,1278400,277436,24488,133888,12216,23808,5884308
2394284,2394252,92200,91696,476,0,14,66860,380584,42964,389160,14348,323444,1384920,0,1543272,3844,0,1270636,275644,22472,133888,12208,23880,5886332
2394284,2394252,92200,91676,476,0,14,95648,400464,42284,381600,13460,318836,1379028,0,1542760,3868,0,1269064,275472,23136,133880,12216,23880,5886000
2394284,2394252,92200,91676,476,0,14,92412,397228,42284,382280,13460,318836,1378680,0,1542760,3872,0,1268016,275968,23732,133880,12232,23804,5886376
2394284,2394252,92200,91676,476,0,14,90268,395340,42292,379160,13460,318836,1376044,0,1542760,3876,0,1268512,272544,20364,133892,12232,23812,5883416
2394284,2394252,92200,91676,476,0,14,88000,392824,42292,376224,13460,318836,1365036,0,1542760,3868,0,1260460,270088,17760,133892,12232,23808,5883680
2394284,2394252,92200,91676,476,0,14,86740,391580,42292,380860,13460,318856,1370248,0,1542760,3908,0,1261008,274616,22464,133892,12208,23808,5887756
2394284,2394252,92200,91676,476,0,14,85732,390576,42292,380948,13460,318856,1373852,0,1542760,3912,0,1264420,274616,22464,133892,12232,23892,5890292
2394284,2394252,92200,91676,476,0,14,84724,390660,42300,381448,13460,318856,1372848,0,1542760,3912,0,1263160,273880,21796,133892,12208,23816,5888304
2394284,2394252,92200,91676,476,0,14,83520,388400,42324,379612,13460,318888,1373216,0,1542760,2676,0,1265252,273192,21124,133892,12224,23868,5888256
2394284,2394252,92200,91676,476,0,14,81812,386692,42324,377596,13460,318884,1376164,0,1542760,3832,0,1270256,271176,19024,133892,12216,23880,5890388
2394284,2394252,92200,91676,476,0,14,80804,385684,42324,377596,13460,318876,1376632,0,1542760,3832,0,1270676,271260,19108,133900,12232,23896,5891776
2394284,2394252,92200,91676,476,0,14,80048,387144,42348,379792,13508,321216,1378860,0,1542760,4516,0,1273012,272352,19108,133912,12248,23888,5908348
2394284,2394252,92200,91676,476,0,14,77528,384612,42348,383056,13552,321328,1382928,0,1542760,4596,0,1273880,275684,22304,133912,12256,23888,5911600
2394284,2394252,92200,91676,476,0,14,71816,378984,42348,383812,13552,321328,1395180,0,1542760,4512,0,1285296,276328,23144,133912,12256,23880,5918008
2394284,2394252,92200,91676,476,0,14,81204,388316,42348,385188,13552,321344,1391440,0,1542760,4484,0,1280248,277592,24492,133916,12256,23852,5914056
2394284,2394252,92200,91676,476,0,14,77676,384616,42356,381616,13552,321344,1389912,0,1542760,4480,0,1282348,274316,21132,133916,12280,23884,5912348
2394284,2394252,92200,91676,476,0,14,77424,384408,42356,383708,13552,321356,1388436,0,1542760,4496,0,1278692,276332,23148,133924,12280,23888,5913448
2394284,2394252,92200,91676,476,0,14,72972,380216,42356,384724,13552,321348,1390996,0,1542760,4504,0,1280288,277172,23904,133892,12232,23888,5912800
2394284,2394252,92200,91676,476,0,14,71968,378952,42356,381020,13552,321348,1387928,0,1542760,4332,0,1280920,273644,20376,133892,12248,23884,5911968
2394284,2394252,92200,91676,476,0,14,73008,379996,42356,383712,13552,321356,1390544,0,1542760,4336,0,1280880,276500,23064,133892,12248,23968,5914572
2394284,2394252,92200,91676,476,0,14,72760,379752,42364,383708,13552,321356,1390788,0,1542760,4340,0,1281076,276360,23148,133900,12248,23892,5914884
2394284,2394252,92200,91676,476,0,14,68516,375768,42364,384564,13552,321952,1390112,0,1542760,4388,0,1280076,276184,23828,133900,12200,23808,5898988
2394284,2394252,92200,91676,476,0,14,69280,376456,42396,384620,13552,322028,1393668,0,1542760,4412,0,1283712,275992,23824,133888,12200,23908,5900868
2394284,2394252,92200,91676,476,0,14,65120,372368,42396,384608,13552,322052,1397928,0,1542760,2076,28,1287972,276132,23824,133888,12176,23824,5902764
2394284,2394252,92200,91676,476,0,14,72076,379216,42396,385172,13552,321948,1401156,0,1542760,4312,0,1290528,276720,24496,133888,12208,23840,5905848
2394284,2394252,92200,91672,476,0,14,76580,381108,42384,379844,13260,320820,1395096,0,1542760,4360,0,1289012,273868,21808,133860,12176,23840,5902772
2394284,2394252,92200,91672,476,0,14,67636,371940,42384,379000,13260,320812,1395816,0,1542760,4368,0,1290584,273176,21136,133860,12200,23856,5903268
2394284,2394252,92200,91672,476,0,14,65620,370132,42392,379200,13260,320820,1397508,0,1542760,4384,0,1292024,273264,21136,133876,12176,23940,5907848
2394284,2394252,92200,91556,476,0,14,80636,379940,42196,372224,13344,318848,1394308,0,1542496,4388,0,1293944,270648,19120,133876,12176,23944,5905816
2394284,2394252,92200,91556,476,0,14,74336,373752,42196,375644,13388,318880,1399384,0,1542496,4388,0,1295640,273856,22396,133876,12160,23856,5909500
2394284,2394252,92200,91556,476,0,14,67432,366720,42196,377524,13388,318880,1400612,0,1542496,4384,0,1294944,275932,24488,133876,12160,23852,5909932
2394284,2394252,92200,91256,476,0,14,78096,372816,41872,373328,13428,316832,1396636,0,1541984,4388,0,1293348,274704,24496,133860,12168,23852,5908904
2394284,2394252,92200,91256,476,0,14,74568,369204,41880,372524,13428,316896,1405268,0,1541984,4384,0,1302880,274004,23824,133860,12168,23932,5908264
2394284,2394252,92200,91256,476,0,14,74416,368888,41880,369000,13428,316912,1386492,0,1541984,4368,0,1287580,270812,20464,133860,12160,23848,5906832
2394284,2394252,92200,91256,476,0,14,64196,358712,41880,369044,13428,316916,1386616,0,1541984,4372,0,1287820,270736,20464,133860,12184,23848,5908008
2394284,2394252,92200,91256,476,0,14,64904,359408,41880,371636,13428,316832,1393432,0,1541984,4392,0,1291868,273264,23152,133860,12184,23848,5913148
2394284,2394252,92200,91256,476,0,14,80072,374488,41912,372272,13428,316880,1394940,0,1541984,4424,0,1292748,274004,23824,133860,12160,23848,5911852
2394284,2394252,92200,91256,476,0,14,75688,370140,41912,367604,13428,316872,1393080,0,1541984,3248,0,1295552,269472,19120,133860,12160,23852,5909028
2394284,2394252,92200,91236,476,0,14,83676,377916,41912,367980,13424,316652,1384496,0,1541984,4392,0,1286292,270036,19708,133860,12184,23848,5903380
2394284,2394252,92200,91236,476,0,14,83440,377732,41912,370720,13424,316652,1387764,0,1541984,4428,0,1286824,272640,22396,133860,12184,23896,5908220
2394284,2394252,92200,91236,476,0,14,75416,369484,41920,369228,13424,316656,1385456,0,1541984,4436,0,1286120,271380,21136,133860,12160,23832,5905848
2394284,2394252,92200,91236,476,0,14,73176,367456,41944,371432,13424,316680,1396872,0,1541984,4456,0,1295360,273312,23152,133860,12160,23832,5913816
2394284,2394252,92200,91236,476,0,14,72672,366828,41944,371308,13424,316688,1393480,0,1541984,3724,0,1292092,273424,23152,133860,12144,23840,5910432
2394284,2394252,92200,91236,476,0,14,71916,366112,41944,369248,13424,316688,1392328,0,1541984,3724,0,1293000,271128,21052,133860,12192,23848,5909100
2394284,2394252,92200,91236,476,0,14,70908,365104,41944,369892,13424,316680,1394020,0,1541984,3736,0,1293948,271856,21696,133860,12184,23844,5909704
2394284,2394252,92200,91236,476,0,14,69900,364096,41944,372584,13424,316684,1395176,0,1541984,3744,0,1292412,274460,24384,133860,12176,23844,5911500
2394284,2394252,92200,91236,476,0,14,66372,360580,41952,372584,13424,316692,1393604,0,1541984,3752,0,1290900,274572,24384,133860,12160,23836,5911632
2394284,2394252,92200,91236,476,0,14,68688,362844,41952,371776,13424,316684,1393436,0,1541984,3748,4,1291448,273756,23628,133860,12184,23852,5910832
2394284,2394252,92200,91236,476,0,14,67428,361640,41952,369856,13424,316700,1391264,0,1541984,3756,0,1291220,271732,21652,133860,12168,23836,5909232
2394284,2394252,92200,91236,476,0,14,66168,360380,41952,371244,13424,316700,1392908,0,1541984,3756,0,1291552,273116,23040,133860,12184,23840,5910652
2394284,2394252,92200,91184,476,0,14,78336,369952,41068,368188,13188,315332,1393796,0,1541984,3756,0,1295316,271596,21696,133876,12160,23932,5913340
2394284,2394252,92200,91184,476,0,14,71028,362752,41100,370280,13188,315360,1396700,0,1541984,3760,0,1296040,273452,23712,133876,12184,23928,5915652
2394284,2394252,92200,91076,476,0,14,89424,372944,39044,365504,13680,311116,1398644,0,1540704,1248,0,1300184,273964,25052,133812,12160,23932,5915204
2394284,2394252,92200,91076,476,0,14,80212,364380,39044,364808,13680,311124,1406500,0,1540704,3604,0,1308604,272448,23708,133800,12184,23856,5920668
2394284,2394252,92200,91076,476,0,14,73184,356604,39044,362048,13680,311124,1405388,0,1540704,3620,0,1310288,270520,21696,133808,12208,23948,5922380
2394284,2394252,92200,91076,476,0,14,72932,356352,39044,364072,13680,311136,1406904,0,1540704,3624,0,1309788,272572,23636,133808,12176,23948,5923384
2394284,2394252,92200,91076,476,0,14,70524,353944,39052,358100,13680,311128,1403492,0,1540704,3708,0,1312464,266504,17672,133808,12176,23872,5919968
2394284,2394252,92200,91076,476,0,14,67248,350680,39076,358004,13680,311136,1405908,0,1540704,3716,0,1314920,266496,17672,133804,12200,23880,5922464
2394284,2394252,92200,91076,476,0,14,67248,350716,39076,358040,13680,311156,1406040,0,1540704,3748,0,1314904,266496,17672,133804,12192,23964,5923516
2394284,2394252,92200,91076,476,0,14,67248,350732,39076,360912,13680,311160,1401540,0,1540704,3768,0,1307580,269604,20444,133800,12200,23880,5923056
2394284,2394252,92200,91076,476,0,14,78756,362140,39076,357968,13680,311160,1396956,0,1540704,3768,0,1305920,266492,17668,133800,12200,23872,5919968
2394284,2394252,92200,91076,476,0,14,77948,361324,39076,360640,13680,311148,1402092,0,1540704,3784,0,1308476,269188,20280,133796,12200,23940,5923820
2394284,2394252,92200,91076,476,0,14,76476,359804,39116,364584,13680,311188,1405780,0,1540704,3788,0,1308128,273136,24396,133796,12200,23860,5927924
2394284,2394252,92200,91076,476,0,14,70936,354432,39116,363324,13680,311188,1407160,0,1540704,3788,0,1310704,271904,23052,133796,12176,23856,5928164
2394284,2394252,92200,91076,476,0,14,68164,351880,39116,364972,13680,311192,1404220,0,1540704,3792,0,1306284,273316,24396,133796,12184,23868,5924172
2394284,2394252,92200,91076,476,0,14,67940,351352,39116,359292,13680,311188,1397252,0,1540704,3796,0,1304904,267788,19020,133796,12176,23864,5921972
2394284,2394252,92200,91076,476,0,14,67940,351356,39116,359968,13680,311196,1400204,0,1540704,2624,84,1307184,268520,19692,133784,12200,23860,5924696
2394284,2394252,92200,91076,476,0,14,68124,351580,39140,363344,13680,311224,1404068,0,1540704,3756,0,1307672,271792,23052,133784,12176,23860,5928072
2394284,2394252,92200,91076,476,0,14,68504,351960,39140,360656,13680,311224,1401672,0,1540704,3768,0,1307968,269116,20364,133784,12184,23864,5926592
2394284,2394252,92200,91076,476,0,14,68856,352312,39140,364016,13680,311224,1400000,0,1540704,3792,0,1302904,272548,23724,133796,12184,23952,5930964
2394284,2394252,92200,91076,476,0,14,72024,355480,39140,364016,13680,311224,1394272,0,1540704,3792,0,1297344,272464,23724,133796,12176,23880,5929012
2394284,2394252,92200,91076,476,0,14,70764,354216,39148,360560,13680,311224,1391792,0,1540704,3796,0,1298136,269216,20196,133796,12160,23876,5925436
2394284,2394252,92200,91076,476,0,14,66480,349964,39180,363584,13680,311228,1396196,0,1540704,3824,0,1299580,272128,23220,133796,12184,23872,5928484
2394284,2394252,92200,91076,476,0,14,75524,359020,39180,363996,13680,311260,1401312,0,1540704,3824,0,1304212,272596,23772,133796,12160,23876,5930564
2394284,2394252,92200,91076,476,0,14,72280,356488,39180,364792,13676,311208,1395944,0,1540704,3832,0,1298072,272608,23784,133808,12168,23880,5923164
2394284,2394252,92200,91076,476,0,14,70976,354352,39180,363960,13676,311208,1393008,0,1540704,3828,0,1295996,272552,23700,133808,12168,23872,5926544
2394284,2394252,92200,91076,476,0,14,71048,354396,39180,363932,13676,311212,1396184,0,1540704,3840,0,1299184,272644,23784,133808,12184,23868,5927656
2394284,2394252,92200,91076,476,0,14,70292,353604,39188,363936,13676,311228,1398496,0,1540704,3840,0,1301532,272524,23784,133808,12160,23864,5930844
2394284,2394252,92200,91076,476,0,14,70292,354744,39188,365700,13676,311232,1397872,0,1540704,3844,0,1299176,273380,24456,133808,12184,23868,5929372
2394284,2394252,92200,91076,476,0,14,70292,353652,39188,363936,13676,311224,1399556,0,1540704,3844,0,1302524,272524,23700,133808,12200,23944,5931644
2394284,2394252,92200,91076,476,0,14,69172,352532,39188,363264,13676,311232,1401268,0,1540704,3844,0,1304888,271936,23028,133804,12200,23864,5932056
2394284,2394252,92200,91076,476,0,14,68920,352296,39188,363952,13676,311240,1403604,0,1540704,3852,0,1306668,272608,23784,133804,12176,23872,5933648
