Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Cluster
"-0,007659524","1,1812703202","-0,802936534","0,3183792685","0,88846928","0,123977749",10
"0,07439614","1,181481908","-0,796852275","0,3218796454","0,9517934382","0,1519272656",10
"-0,058296615","1,0968662409","-0,681918382","0,3047049837","0,9323769234","0,1539531802",10
"-0,107520416","1,0584118487","-1,003155293","-0,186589221","0,9865666658","0,7582468759",9
"-0,036872078","1,2524097999","-0,838535807","0,2081020772","0,7436486851","0,1842943901",10
"-0,080195832","1,0400883883","-1,187707962","0,8014781621","1,5269809769","-0,089918431",10
"-0,034331942","1,0031098763","-1,465846807","1,1177227001","1,9577576539","-0,219017248",10
"-0,159223178","1,1297344552","-1,608624918","1,0694158633","1,8183717346","-0,217194482",10
"-0,143306154","1,0157431422","-1,710437545","0,8484432814","1,9219927816","0,088366037",10
"-0,168490268","1,2277079024","-1,761487045","1,0153681325","1,7309673101","-0,179462241",10
"-0,242824412","1,0504415199","-1,568572095","1,1058099704","1,9370812346","-0,198252201",10
"-0,182418369","1,1362832618","-1,637996145","1,046690112","1,8042598455","-0,190150544",10
"-0,218417501","1,1510609599","-1,680374672","1,0834785645","1,8628176231","-0,199212424",10
"-0,182678411","1,2419958967","-1,089615936","0,4119345781","1,0500726505","0,1927805853",10
"-0,127506951","1,1880732258","-0,986913109","0,4097285567","1,0713443784","0,1277163226",10
"-0,057275272","1,0391166975","-0,653077066","0,3710606238","1,1293059615","0,1683033957",10
"-0,127122008","1,1151417874","-0,749515352","0,3530014957","1,0096539246","0,1410659928",10
"-0,10098849","1,0905712837","-0,841097201","0,4806764151","1,1583402702","0,0721040071",10
"-0,113508357","1,0101233031","-0,628712413","0,4036331577","1,1037072961","0,1161688811",10
"-0,124331198","1,1209290547","-0,7446089","0,3554426858","1,004482648","0,1354648752",10
"-0,183872407","1,1047573405","-0,781846633","0,4339957337","1,1201556294","0,1069324089",10
"-0,168443104","0,9952583289","-0,67408474","0,4777899583","1,2253281153","0,0979976059",10
"0,0297697063","1,0775151766","-0,752063762","0,4238926525","1,1042980969","0,1050849183",10
"-0,093188212","1,0585292501","-0,710057943","0,3829980971","1,0297227868","0,1135823658",10
"0,0125868205","1,0489836646","-0,741685324","0,425276226","1,0575890463","0,0754059099",10
"-0,124073899","0,9889201841","-0,776855004","0,4520794127","1,2187327082","0,1409843158",10
"-0,029511724","0,9870904623","-0,745483665","0,4572877655","1,2720656708","0,1578268418",10
"0,1342684398","0,9330895411","-0,552644779","0,4133819444","1,1216676161","0,1030217986",10
"0,0186235355","1,0135163754","-0,641690016","0,3773703754","0,9925639194","0,088875744",10
"0,0176928797","1,0152229854","-0,64177298","0,3773208285","0,9911395531","0,0881661417",10
"0,0168780009","1,0495166401","-0,677980401","0,3650186285","0,9578506583","0,0896338597",10
"0,0509110154","1,0410297043","-0,657940105","0,3634784183","0,9536635995","0,0862474657",10
"0,1169512042","1,1424611879","0,2157769254","-0,499049759","0,014906543","0,5561751912",9
"0,0862498167","1,0564640672","0,1137589966","-0,344125241","0,1949192051","0,467890137",9
"0,0832181767","1,1540343935","-0,092951992","-0,27973964","0,2323153303","0,4299210733",9
"0,073628132","1,1808106119","0,0100592178","-0,381075949","0,09334482","0,4710452483",9
"0,0576138852","1,2535876842","-0,041247558","-0,408828297","-0,00310006","0,4593909476",9
"-0,043071919","1,1472874439","-0,040626442","-0,542564991","-0,004686852","0,9840478382",9
"-0,011505621","1,1655135558","-0,246266407","-0,18254421","0,3597574467","0,3995965535",9
"0,0783843259","1,1488832537","-0,094655862","-0,271404287","0,3235680257","0,4723932359",9
"0,0727747329","1,1228093394","-0,051818187","-0,24219505","0,3526331469","0,4495088787",9
"0,1508173644","1,1107142617","0,0936194906","-0,34874745","0,1903605916","0,4769373826",9
"0,0587827759","1,208262568","0,0883857276","-0,487514096","-0,049787089","0,521351594",9
"0,0766077508","1,1623244512","-0,082337213","-0,271307993","0,1953877876","0,4028497847",9
"-0,031418947","1,3042579185","-0,12478292","-0,424327106","-0,069488961","0,4561382571",9
"0,0618900629","1,2593310314","-0,064751678","-0,405131162","0,0038277903","0,4640012132",9
"0,0008771354","1,1034798438","0,0864357938","-0,33255781","0,1871230418","0,4582501561",9
"0,1802656355","1,1423088264","0,1728340069","-0,499139109","-0,091717251","0,4954101326",9
"0,1938264573","1,0682352863","0,290100407","-0,452128846","0,0716250858","0,5113634464",9
"0,12420889","1,1344884426","0,2039067021","-0,483745725","-0,051202047","0,494937655",9
"0,1263476632","1,1761795244","0,1777534833","-0,481563567","-0,092582893","0,4747617369",9
"0,2030926283","1,1760500293","0,2072811482","-0,4787756","-0,049025924","0,4896710664",9
"0,1595868688","1,1560530515","0,2003342105","-0,478497744","-0,116248924","0,4550780872",9
"0,363952967","1,105635025","0,2564866289","-0,473525488","-0,079554745","0,4594574741",9
"0,2728852854","1,1203895532","0,2366291617","-0,476230358","-0,117135488","0,4462490279",9
"0,3646396582","1,1858867261","-0,045758485","-0,286051319","0,1170525681","0,3640499589",9
"0,3214828317","1,0657209307","-0,735722187","0,4420039461","0,893688838","-0,046258545",10
"0,3496850768","1,0660565476","-0,67440013","0,380959545","0,8201804551","-0,017142287",10
"0,3256362442","1,0682038538","-0,652965416","0,3987617545","0,9104747495","0,0081839228",10
"0,2926146576","1,022253826","-0,956698324","0,6630685538","1,146172647","-0,157493919",10
"0,266480027","0,9958186377","-1,361283929","1,092085152","1,7458758935","-0,323637964",10
"0,2354244018","0,9836840246","-1,36605358","1,0946304778","1,6890121718","-0,355567961",10
"0,2399879265","0,8781449913","-1,4485306","0,8701378725","1,7900762236","-0,050972961",10
"0,0351475913","0,9993739272","-1,431836523","1,093152835","1,8477570726","-0,258344783",10
"0,027070217","1,0056242301","-1,419159704","1,0999574391","1,8341305731","-0,274305882",10
"0,1018478142","1,0315065536","-1,469918775","1,074590717","1,7363242993","-0,290135338",10
"-0,003217146","1,012545936","-1,425245028","1,1034915811","1,8204651874","-0,284090242",10
"0,0671648937","0,9184817082","-1,297473267","1,1344819388","1,9977902093","-0,244693175",10
"0,0792835583","0,930674607","-1,370888847","1,113005001","1,8501560658","-0,287160004",10
"0,0653828394","0,9354336817","-1,374109036","1,1153246878","1,8506374292","-0,289289406",10
"-0,076528759","1,1085313905","-1,565135954","1,0613194304","1,8079645525","-0,220953623",10
"-0,066595501","1,1841837382","-0,168961753","-0,270382463","0,3155969788","0,4793317857",9
"0,0042597567","1,0703157815","0,093456425","-0,316344848","0,3713970544","0,537385571",9
"-0,165456346","1,0820703325","0,0743007882","-0,30743776","0,3833765019","0,5383858169",9
"-0,120419828","1,1676728421","-0,028098732","-0,346841807","0,2746305207","0,5397668484",9
"0,0156385383","1,1996436782","0,0927239124","-0,464503064","0,1421815893","0,5976462816",9
"-0,079975264","1,2140373082","0,0848266202","-0,469947942","0,0862746093","0,5768158363",9
"0,0100293624","1,2123887921","0,1093606297","-0,462284894","0,1396966192","0,5911887003",9
"-0,036024701","1,271834451","0,0685209749","-0,500395966","-0,127436025","0,496612748",9
"0,048593727","1,1206914828","0,2346974031","-0,43800924","0,0435307328","0,493059486",9
"-0,011236019","1,1927970353","0,1736897123","-0,455401505","0,0399551476","0,5198840943",9
"0,0938459902","1,1799793937","0,1594612036","-0,467089903","-0,005336768","0,5111390758",9
"-0,004224108","1,1248170743","0,1053814373","-0,344109722","0,208848492","0,4984167248",9
"0,1009363112","1,0518901876","0,4269782315","-0,506068673","0,1271013368","0,5969613316",9
"0,1116089418","1,1200734487","0,2357771321","-0,466656208","0,0033223255","0,5005470517",9
"0,1409281518","1,0820391701","0,298566227","-0,453452038","0,0310674457","0,4909636968",9
"0,1581970667","0,9630227577","0,1715560123","-0,195952951","0,3501610016","0,3593892231",9
"0,1020170926","1,0075806339","0,2473096394","-0,29259727","0,2485809088","0,4168664382",9
"0,1252429426","1,095944678","0,1615956907","-0,348926251","0,1090596272","0,4201036539",9
"0,1666428299","1,0878007134","0,211621682","-0,339787909","0,0902776711","0,3917785865",9
"0,1652347245","1,0379309318","0,2519354882","-0,324734174","0,0899059771","0,3685198243",9
"0,1542479099","0,7630834269","0,0649251991","-0,622222005","0,5007528343","0,9072976022",9
"0,1468238287","0,9942807105","0,1158666218","-0,560449383","0,1893711005","0,693317737",9
"0,1283881929","1,0619592611","0,2366361698","-0,339606523","0,1280798002","0,4070236808",9
"0,0832736466","1,0053608118","0,1735010597","-0,198096212","0,347384863","0,3603354177",9
"0,1379490818","1,1126825925","0,1823714718","-0,348264386","0,1127746237","0,4182784107",9
"0,0845689043","1,0473955756","0,1721730795","-0,676577703","0,0937639372","0,7811163516",9
"0,1340242269","1,1248375365","0,2891150287","-0,460135385","-0,0264829","0,4688771331",9
"0,1868461901","1,1133638206","0,3132512411","-0,453337082","-0,039097246","0,4512794189",9
"0,1905291832","1,0902460227","0,2211600296","-0,343034629","0,0846689126","0,3908458067",9
"0,3012167855","1,0499906578","0,2979500274","-0,32229704","0,1663173685","0,3986761339",9
"0,2413844417","0,985934164","0,4384414134","-0,375766066","0,0526174005","0,4124057611",9
"0,3578162503","1,0980571774","0,242660228","-0,357791917","-0,033920417","0,3396734679",9
"0,325935127","1,0618484382","0,3991556606","-0,432906273","-0,085490412","0,3891618252",9
"0,4642679304","1,0433380628","0,4501083436","-0,435547021","-0,052080799","0,4025003959",9
"0,3891968669","1,0106705405","0,4731460791","-0,421899257","-0,067940682","0,3758498759",9
"0,2816274904","1,0241780431","0,5473522123","-0,519075961","-0,142482794","0,451174781",7
"0,3517811465","0,973883926","0,4720825643","-0,413817955","-0,022591298","0,3920986083",9
"0,3988030752","1,0193778303","0,4502210429","-0,423684309","-0,004423613","0,4155374219",9
"0,3575863718","0,976358099","0,3483964904","-0,319692652","0,0504703846","0,327942236",9
"0,3254948895","0,9373755979","0,5023170358","-0,384292464","0,0043044706","0,3676260493",9
"0,5857723729","0,9823872872","0,2351318906","-0,245021254","0,0653792359","0,2519696809",9
"0,4646529011","1,0740663557","0,2622239453","-0,372256811","-0,112687946","0,312064424",9
"0,5851318259","1,1186455364","0,2039907462","-0,41201669","-0,256399333","0,2885001929",7
"0,4872819224","1,0689206263","0,2785958809","-0,370475722","-0,117239701","0,3047336",9
"0,5845810211","1,1178530968","0,3698788923","-0,48792987","-0,232551375","0,3762831818",7
"0,5433779934","1,0856162657","0,3613479999","-0,510128452","-0,295368137","0,3677016629",7
"0,5225375466","1,0122507979","0,4890078596","-0,448203248","-0,196229312","0,3327667613",7
"0,5637001687","1,1023785429","0,4192396768","-0,493917362","-0,318881011","0,32889523",7
"0,5163144498","1,0830422349","0,4314955643","-0,476549992","-0,279947127","0,3279085273",7
"0,5720715429","1,0538179738","0,2259206256","-0,273098686","-0,072500803","0,2085053481",9
"0,5156702856","0,9656002954","0,3152695167","-0,249065147","0,0440611133","0,2299244381",9
"0,5234713771","0,9871606227","0,5014415325","-0,465793259","-0,2180204","0,3380449068",7
"0,4157181665","1,1574556521","0,3573052136","-0,51108792","-0,279453784","0,3787314118",7
"0,3799633383","0,9556853287","0,5533877495","-0,415004008","-0,079986433","0,3482333836",9
"0,5048227299","0,9666185647","0,5286737996","-0,435772329","-0,186364606","0,3184646279",7
"0,5293880472","0,9645244185","0,3446467964","-0,227245021","0,1548960489","0,2599215033",9
"0,5548725889","0,9349305748","0,4655406782","-0,321729897","-0,067981133","0,246422351",9
"0,4574154254","0,9898488132","0,4478559544","-0,327409098","-0,042809925","0,2689743917",9
"0,5283584383","0,9363696536","-0,494808415","0,4809694606","0,8758431296","-0,135817894",10
"0,428543042","1,0000016461","-0,40873528","0,3549309544","0,7296899474","-0,066487522",10
"0,5137690223","0,9528631045","-0,382965343","0,3504540062","0,7058042663","-0,078344834",10
"0,5451334611","0,9375462824","-0,39759184","0,4292930707","0,8898670801","-0,076947491",10
"0,565472062","0,9083942033","-0,329401013","0,3683464916","0,7414706142","-0,087824548",10
"0,4549739019","1,0096998763","-0,369541247","0,2953765166","0,6866407776","-0,020239236",10
"0,5232619204","0,9595433892","-0,446406229","0,4138315051","0,8083834174","-0,094182226",10
"0,4935420367","0,9998842327","-0,452491024","0,4018245626","0,7460475311","-0,113677417",10
"0,5339168662","0,9520937398","-0,444685237","0,4057093441","0,6835898697","-0,150898267",10
"0,4562749651","0,985379821","-0,50446119","0,4109625417","0,8321353034","-0,066568383",10
"0,5331072694","0,9035068429","-0,438678826","0,4271825902","0,8258769456","-0,097531851",10
"0,4528650188","0,9562159849","-0,413084512","0,3658254252","0,7803153033","-0,048251289",10
"0,5486396291","0,9040600121","-0,376786679","0,3694502592","0,7428393458","-0,077447543",10
"0,4932830359","0,9729186942","-0,431397616","0,3548867615","0,7355440657","-0,057500623",10
"0,626674439","0,8683079153","-0,279192605","0,380926382","0,6825116008","-0,139915921",10
"0,4580536753","0,9549490256","-0,374392071","0,3677384954","0,7538651159","-0,070575441",10
"0,4354294763","0,9064618669","0,5581315213","-0,387510335","-0,034368025","0,343494635",9
"0,4271468686","0,8898390785","0,4767391636","-0,277646099","0,0851526346","0,279927863",9
"0,4448503316","0,9111328052","0,5858351713","-0,381218499","-0,046047578","0,3256940719",9
"0,6115157508","0,8161172498","0,6187168427","-0,261201895","0,0101983729","0,1964726462",7
"0,5950115693","0,8760520226","0,7104706206","-0,393434685","-0,184046072","0,2455335799",7
"0,4530283722","0,6886931106","0,2475834639","-0,515679499","0,3115893343","0,880587949",9
"0,4886896655","0,8642248334","0,3867062951","-0,547330632","0,0347770279","0,5526511644",9
"0,4290085754","0,8798969421","0,5195335843","-0,298727534","0,088375864","0,2934532236",9
"0,3706206156","0,6721974896","-0,068726686","0,4765297653","1,0828701403","-0,064587568",10
"0,3984709149","0,7870899098","-0,250985492","0,4878733836","1,0111039294","-0,098065715",10
"-0,197655635","1,0371167214","-0,827007132","0,2234723752","1,3127758673","0,5026075068",10
"-0,404760872","1,1255565602","-0,799267698","0,4302105163","1,4348906552","0,2862562449",10
"-0,303350109","1,1232733817","-0,788016764","0,4348387027","1,3678845803","0,2441955696",10
"-0,362288426","1,2079794238","-0,776580611","0,3577534401","1,2760482866","0,2891847795",10
"-0,321911811","0,9486258272","-0,394656911","0,5984125933","1,5794430844","0,3099293329",10
"-0,240277104","1,2243062187","-0,123615917","-0,067043078","0,7844985318","0,4836865819",9
"-0,244480765","1,273822404","0,1058809725","-0,290516868","0,5082802378","0,585362259",9
"-0,214845737","1,2805338341","0,2104374724","-0,396836631","0,3637278987","0,6279898214",9
"-0,210195285","1,1469347356","0,3587447494","-0,334229933","0,5081408753","0,612572673",9
"-0,10857957","1,1036374842","0,2002568917","-0,117638602","0,8128658607","0,5231759153",9
"-0,208051685","1,2018773712","0,2148355143","-0,26347203","0,5577819215","0,5661816138",9
"-0,156853905","1,164273906","0,3761018704","-0,349243909","0,4462060059","0,5933154897",9
"-0,131338339","1,2438710318","0,1893133436","-0,282456956","0,4686118804","0,5418045366",9
"-0,227739179","1,3416018099","0,0394757485","-0,317269439","0,323121157","0,5260959413",9
"-0,159777961","1,3537272938","0,0318340958","-0,326623812","0,2775947388","0,5135373791",9
"-0,133561603","1,2225685448","0,1318304064","-0,279665783","0,3715306943","0,4959222467",9
"-0,120844491","1,2813932416","-0,147042295","-0,108558769","0,5101674264","0,3876431841",9
"-0,100353538","1,2876163931","-0,051705694","-0,212208869","0,3766676106","0,4343846421",9
"-0,07686929","1,2788293857","0,1889890006","-0,416323147","0,1382851126","0,5331096914",9
"-0,080550812","1,3172206898","0,1753171152","-0,42400259","0,0998700817","0,5219728495",9
"-0,052025108","1,2819849318","0,0853689769","-0,315741273","0,2187710807","0,4610478525",9
"-0,018924727","1,1646070719","0,2261111118","-0,272229577","0,29786904","0,4335029861",9
"-0,055689229","1,2882172404","0,1305447993","-0,314788366","0,1967248111","0,4411400984",9
"-0,008698888","1,2670813245","0,1352057404","-0,308595087","0,190924768","0,4298023794",9
"0,1100005052","1,204232086","0,1353377996","-0,179005592","0,3974347848","0,3765282372",9
"0,0983823956","1,1933079644","0,3670829907","-0,410409581","0,1648187922","0,5079209382",9
"-0,100408583","1,2897797385","0,2303910049","-0,420233039","0,1172559508","0,5165123363",9
"0,0610746273","1,2554719908","0,2805829497","-0,410754197","0,1653702845","0,5229154272",9
"-0,101948256","1,2876246655","0,2439625157","-0,416829866","0,112375503","0,5085744806",9
"-0,021444665","1,1857730601","0,1590536569","-0,168904263","0,490403365","0,4119995547",9
"-0,025238662","1,183294278","0,2291803385","-0,310461304","0,3713266195","0,5110612703",9
"-0,028918392","1,2514004425","0,1002502519","-0,343275271","0,2219214242","0,48671535",9
"-0,028027851","1,2595303229","0,161972878","-0,328326141","0,3160956966","0,5104578429",9
"0,0267702274","1,266044594","0,3192554438","-0,540526414","-0,066772278","0,5545162252",9
"-0,209866611","1,3783421697","0,131069056","-0,255660907","0,0739996429","0,7531009041",9
"-0,173858629","1,2635499032","-0,029916286","-0,242467568","0,442943938","0,4948448719",9
"-0,252043193","1,3766857845","0,0925726242","-0,476300725","0,1763765674","0,6291825745",9
"-0,254658974","1,2057807381","0,0443170139","-0,205106195","0,5731010072","0,512439046",9
"-0,187449804","1,3619668458","0,1179981198","-0,47397268","0,1724153189","0,6207456408",9
"-0,250060393","1,300508055","0,0499728372","-0,333869458","0,3958516091","0,5772562751",9
"-0,149613203","1,2864231193","-0,081172658","-0,255891412","0,4160451402","0,5042423304",9
"-0,162746878","1,2583327979","-0,044024911","-0,23748831","0,4521326388","0,4971638896",9
"0,050386512","1,1901475432","0,1068440684","-0,345340368","0,2906528125","0,5233340925",9
"-0,162138229","1,2966023446","0,0160269075","-0,349192798","0,2720099542","0,5320348824",9
"0,0544835216","1,308823344","-0,08260044","-0,276291589","0,3812628428","0,5069918975",9
"-0,03652106","1,2432254262","0,0173817076","-0,234838463","0,4805247237","0,499498211",9
"-0,072051799","1,2473337098","0,0884459935","-0,330590422","0,3125146622","0,5210427997",9
"-0,061674246","1,1311504198","0,0205516362","-0,091473254","0,5958976157","0,3828765173",9
"-0,068745826","1,1732597151","0,1917179576","-0,309973023","0,3512327953","0,504479417",9
"-0,036611649","1,2320301311","0,1698428858","-0,330599772","0,2587751162","0,4799423929",9
"0,008906111","1,213759203","0,1993674778","-0,329734153","0,2388607807","0,4641254228",9
"-0,114586357","1,2772779841","-0,015539486","-0,241998824","0,3754781567","0,4563681632",9
"-0,108147379","1,2708154302","-0,016415992","-0,240348211","0,3710571248","0,452093021",9
"-0,071658362","1,367634224","-0,105165131","-0,283517315","0,2644579049","0,4568121438",9
"-0,181302948","1,1262616372","-0,201362215","-0,670291649","0,5923035796","1,0561839836",9
"0,0291159099","1,3390290496","0,0299574082","-0,389176993","0,2416963376","0,5576574266",9
"-0,098433379","1,3638750729","-0,008078234","-0,395533837","0,2055334354","0,5526073875",9
"-0,017848874","1,3181964955","-0,185857527","-0,17422806","0,51463854","0,4626382447",9
"-0,122113347","1,3311040518","-0,200575877","-0,178971276","0,455669309","0,4407154089",9
"-0,07773401","1,2104268071","-0,048162893","-0,420983152","0,2323973417","0,9598623796",9
"-0,088372653","1,3484257369","-0,008775042","-0,405256492","0,2042503914","0,5624258336",9
"-0,071511906","1,3482899665","0,0249971432","-0,3896583","0,1781194157","0,526914872",9
"-0,09241483","1,2376413429","0,0259509709","-0,232691093","0,4164981033","0,4615943953",9
"-0,060754852","1,3502241174","0,0303795825","-0,381511517","0,180855636","0,5184276643",9
"-0,037370201","1,1938005439","0,0275528389","-0,247571226","0,4286616885","0,4805780394",9
"-0,02111778","1,2378523062","0,1057034797","-0,37913961","0,2336581239","0,5306436135",9
"-0,018531211","1,3177871922","0,0465626823","-0,39008324","0,1612081415","0,5136420233",9
"0,033435962","1,2590178228","-0,113556755","-0,174256228","0,4048162955","0,3926776882",9
"0,027744038","1,2815758379","-0,009831196","-0,280261546","0,2721572023","0,4414341711",9
"0,084815214","1,2070959005","0,0989168245","-0,23617784","0,3347554511","0,4096585603",9
"0,0751879077","1,1744786273","0,134639185","-0,192165854","0,3276321137","0,3537394305",9
"0,1061458485","1,2490256498","0,085566687","-0,214141892","0,2654585017","0,3516183677",9
"0,2176495847","1,2113158028","0,2261123364","-0,316928435","0,0962860295","0,3713364022",9
"0,2364167477","1,2805752085","0,2048252284","-0,328130011","0,1302433261","0,4035306814",9
"0,1907519647","1,2837848484","0,2953482457","-0,439769204","-0,060027086","0,4306899614",9
"0,2495109684","1,2521030488","0,3257332627","-0,435379452","-0,089183934","0,405251024",9
"0,1061682531","1,3753216898","0,1002463455","-0,479562275","-0,082392498","0,4964128319",9
"0,1538825288","1,3526543458","0,2215730118","-0,392616974","0,0178954682","0,4373044437",9
"0,1331863119","1,2506448055","0,3157071009","-0,345054635","0,1197894977","0,4238507193",9
"0,1781047659","1,1998039959","0,4243877069","-0,341945515","-0,001608852","0,3367236997",9
"0,2290749623","1,3020965194","0,2238044271","-0,273452639","0,0986934571","0,3258793259",9
"0,1896789741","1,2951217856","0,2220588357","-0,274230488","0,0507385682","0,3024413697",9
"0,1523463613","1,1865919573","0,4595937922","-0,32440706","0,0481212306","0,3384262822",9
"-0,012245498","1,3228903621","0,2492222573","-0,369577596","0,0513671178","0,426468665",9
"0,1178196391","1,3117289399","0,1484877317","-0,307522288","0,0982704243","0,3756136587",9
"0,0964962399","1,3177070358","0,1616739063","-0,309743061","0,0792596366","0,3670924468",9
"0,1779132333","1,2725971876","0,182862886","-0,304193571","0,0497004611","0,3420172622",9
"0,1200748035","1,3433776619","0,1277992535","-0,319717254","0,0441778242","0,364204528",9
"0,1985988972","1,3419085125","0,1134030426","-0,330638633","-0,002588045","0,3535633759",9
"0,0937767071","1,3531502084","0,1167827201","-0,331039019","0,0518276855","0,3827800937",9
"0,1617116738","1,2288596898","0,2456392092","-0,282497467","0,1640383779","0,3686189341",9
"0,0706711499","1,3307640932","0,1372113319","-0,311855775","0,1008830967","0,383976392",9
"0,2092867058","1,2385526105","0,2759881428","-0,289133226","0,0695568244","0,319427484",9
"0,251404582","1,3039951002","0,2505145775","-0,295957726","0,113509692","0,3530800395",9
"0,2251437156","1,2236986214","0,2769408252","-0,283791334","0,0668908032","0,3120255915",9
"0,2846770033","1,4342320499","0,1730565625","-0,427244735","-0,111324769","0,4030759471",9
"0,2833887478","1,2770576312","-0,772257128","0,5433409992","0,9273213987","-0,139696081",10
"0,3362172442","1,17729519","-0,685251547","0,5739439532","0,9698612341","-0,164018544",10
"0,2382779306","1,0916377289","-0,529079311","0,5572880115","1,0702640632","-0,106989258",10
"0,2306219687","0,9917125642","-0,381721327","0,6057481253","1,2792473831","-0,072945412",10
"0,1805950584","1,0748675986","-0,389560793","0,5298263206","1,0712584768","-0,087272495",10
"0,2676210051","1,1076129008","-0,451802504","0,5125646269","0,9846973652","-0,102612744",10
"0,1781103861","1,1279669407","-0,391698968","0,4650654979","0,9687762421","-0,057835491",10
"0,3056947022","1,0477616401","-0,3382246","0,440578664","0,9284529479","-0,062283706",10
"0,1363638427","1,0961575041","-0,401496408","0,4466584337","1,0362742045","-0,000500542",10
"0,2514019317","1,1796175774","-0,503543903","0,448190981","0,918433947","-0,060131005",10
"0,2587530142","1,0913923191","-0,494046078","0,5476230087","1,058276526","-0,108342219",10
"0,2451137716","1,1678070118","-0,578211408","0,5220255723","0,9943993784","-0,100651134",10
"0,2022765724","0,9860926208","-0,388640276","0,4836815769","1,1105569977","-0,016402994",10
"0,0955331985","1,1073821129","-0,479365535","0,3889680909","1,1178701789","0,1175481025",10
"0,0692712343","1,0663202712","-0,4518701","0,4045994965","1,1235904505","0,0995677022",10
"0,1323346996","1,347461317","-0,389434553","-0,01902478","0,4966981854","0,2793560316",9
"-0,479835241","1,6390396149","-0,588497312","-0,250171598","0,5693365307","0,6457390091",9
"-0,50225719","1,443213731","-0,794336313","-0,680398446","0,7815777453","1,2475146581",9
"-0,371627998","1,6713200566","-0,513529183","-0,379578783","0,4664785026","0,7384554735",9
"-0,439340317","1,4258034666","-0,233083426","-0,271458776","0,6094440085","0,6526223382",9
"-0,386990943","1,4219619113","-0,089726155","-0,372242482","0,4531293809","0,6754009172",9
"-0,384138359","1,4233032499","-0,082651434","-0,366271453","0,4440616292","0,6633903479",9
"-0,370095683","1,4700442305","-0,02233349","-0,511480716","0,294075178","0,7520245301",9
"-0,367313749","1,421419732","-0,06214754","-0,368863836","0,4386715991","0,659852647",9
"-0,328474517","1,5167876319","-0,139625998","-0,404561057","0,3257059652","0,6506017931",9
"-0,310685243","1,5121567607","-0,126865087","-0,403973016","0,3226723213","0,6466482514",9
"-0,29905227","1,5040401048","-0,120457389","-0,40180626","0,3150583788","0,6388307946",9
"-0,50393512","1,5335737519","-0,399945767","-0,165357186","0,8332739348","0,660079472",9
"-0,575476225","1,5152155261","-0,277197048","-0,274594887","0,6667491228","0,6945644695",9
"-0,561895751","1,5084295938","-0,276939267","-0,270698503","0,6678213569","0,6900433475",9
"-0,522284107","1,5805078224","-0,462966759","-0,204879934","0,6867461891","0,6381977113",9
"-0,454794443","1,4971398014","-0,239425163","-0,265574696","0,7062094428","0,6986022669",9
"-0,508341823","1,6138909854","-0,244663329","-0,420473932","0,4138434475","0,7340924485",9
"-0,488381722","1,3266382364","-0,877854718","0,4999159684","1,6231062534","0,3117191358",10
"-0,458951933","1,5066996979","-0,416607069","-0,191994342","0,6956786252","0,6220416677",9
"-0,34678116","1,4473194433","-0,310061259","-0,180476135","0,6275913793","0,5543075168",9
"-0,304639104","1,4484999824","-0,171397207","-0,282319317","0,4727510122","0,580589947",9
"-0,298702173","1,3821653398","-0,015762917","-0,385296703","0,4189985287","0,658764039",9
"-0,315149142","1,3921995189","-0,022635736","-0,381948651","0,4245394249","0,6591545004",9
"-0,431638113","1,3045742744","-0,994019789","0,5618741483","1,5984490476","0,2281854804",10
"-0,417569568","1,4460596495","-1,152798391","0,5522418648","1,5045014049","0,2075014312",10
"-0,536285008","1,3144425828","-1,676534355","1,1256608087","2,3890928784","0,0365826548",10
"-0,464629373","1,3415379353","-1,738198181","1,0888697516","2,1824174867","-0,023943159",10
"-0,541553552","1,3856377095","-1,762172491","1,0863200981","2,2102443391","-0,002731779",10
"-0,600934361","1,4347033953","-1,735660041","1,0557252229","2,1906892317","0,0223120124",10
"-0,543110593","1,332205424","-1,615227591","1,082435657","2,3202024939","0,046011361",10
"-0,656065083","1,1418649664","-1,843680917","0,6874574961","2,510438764","0,5958483567",10
"-0,628523265","1,2246350214","-1,738437751","0,8755306549","2,3921683947","0,3194461367",10
"-0,696575286","1,219343261","-1,739625778","0,8902888212","2,439478307","0,3297244559",10
"-0,646797451","1,4099726061","-1,73429835","1,0600327641","2,2357330867","0,0418272712",10
"-0,648029891","1,4428697422","-1,767779272","1,0449157116","2,1978495418","0,0437250974",10
"-0,698936119","1,2737547517","-1,096572262","0,2824499545","1,7359500575","0,6995299928",10
"-0,612815816","1,4155296461","-1,001159483","0,3846382318","1,4934411075","0,4006126704",10
"-0,707242967","1,3615200097","-0,974896913","0,4207733466","1,6593228173","0,4458546397",10
"-0,660752323","1,5231400442","-1,05249908","0,2936192647","1,3728873934","0,4569940199",10
"-0,661743582","1,5225186139","-1,085322682","0,3039871859","1,5072699029","0,5238712444",10
"-0,727273217","1,5114272097","-1,083523786","0,3060026922","1,4357138724","0,4835484803",10
"-0,713332155","1,4470786584","-0,949088993","0,2731137046","1,420054126","0,5009142014",10
"-0,639887921","1,5225842535","-1,073741776","0,2972813623","1,3835392193","0,4626262866",10
"-0,460129921","1,4694601963","-1,034934189","0,3643495306","1,4610072445","0,4126336423",10
"-0,55378881","1,4847663545","-1,039919058","0,3646941707","1,4120987796","0,3873339793",10
"-0,435620107","1,3304825617","-0,757592327","0,3600408285","1,3625000009","0,3295118497",10
